,player,match_id,innings,bat_position
4,PD Collingwood,524945.0,1.0,5.0
5,SM Katich,524945.0,1.0,6.0
6,NJ Rimmington,524945.0,1.0,7.0
0,MC Henriques,524945.0,2.0,1.0
1,SNJ O'Keefe,524945.0,2.0,2.0
2,NJ Maddinson,524945.0,2.0,3.0
3,SPD Smith,524945.0,2.0,4.0
4,BJ Rohrer,524945.0,2.0,5.0
0,JJ Roy,1114856.0,1.0,1.0
1,DP Hughes,1114856.0,1.0,2.0
2,NJ Maddinson,1114856.0,1.0,3.0
3,MC Henriques,1114856.0,1.0,4.0
4,SW Billings,1114856.0,1.0,5.0
5,J Botha,1114856.0,1.0,6.0
6,PM Nevill,1114856.0,1.0,7.0
7,SNJ O'Keefe,1114856.0,1.0,8.0
8,SA Abbott,1114856.0,1.0,9.0
0,KR Patterson,1114856.0,2.0,1.0
1,JC Buttler,1114856.0,2.0,2.0
2,SR Watson,1114856.0,2.0,3.0
3,BJ Rohrer,1114856.0,2.0,4.0
4,RJ Gibson,1114856.0,2.0,5.0
5,AC Blizzard,1114856.0,2.0,6.0
6,AJ Nair,1114856.0,2.0,7.0
0,JJ Peirson,1114857.0,1.0,1.0
1,BB McCullum,1114857.0,1.0,2.0
2,SD Heazlett,1114857.0,1.0,3.0
3,JA Burns,1114857.0,1.0,4.0
4,AI Ross,1114857.0,1.0,5.0
5,BCJ Cutting,1114857.0,1.0,6.0
6,MT Steketee,1114857.0,1.0,7.0
7,JK Lalor,1114857.0,1.0,8.0
0,BR Dunk,1114857.0,2.0,1.0
1,KP Pietersen,1114857.0,2.0,2.0
2,LJ Wright,1114857.0,2.0,3.0
3,GJ Maxwell,1114857.0,2.0,4.0
4,MP Stoinis,1114857.0,2.0,5.0
5,JP Faulkner,1114857.0,2.0,6.0
6,EP Gulbis,1114857.0,2.0,7.0
0,AJ Doolan,1114858.0,1.0,1.0
1,DJM Short,1114858.0,1.0,2.0
2,BR McDermott,1114858.0,1.0,3.0
3,GJ Bailey,1114858.0,1.0,4.0
4,DT Christian,1114858.0,1.0,5.0
5,MS Wade,1114858.0,1.0,6.0
6,JC Archer,1114858.0,1.0,7.0
7,CJ Boyce,1114858.0,1.0,8.0
0,AJ Finch,1114858.0,2.0,1.0
1,CL White,1114858.0,2.0,2.0
2,MS Harris,1114858.0,2.0,3.0
3,TLW Cooper,1114858.0,2.0,4.0
4,BJ Hodge,1114858.0,2.0,5.0
0,AT Carey,1114859.0,1.0,1.0
1,J Weatherald,1114859.0,1.0,2.0
2,TM Head,1114859.0,1.0,3.0
3,CA Ingram,1114859.0,1.0,4.0
4,JW Wells,1114859.0,1.0,5.0
5,JS Lehmann,1114859.0,1.0,6.0
6,JR Dean,1114859.0,1.0,7.0
0,JC Buttler,1114859.0,2.0,1.0
1,KR Patterson,1114859.0,2.0,2.0
2,SR Watson,1114859.0,2.0,3.0
3,RJ Gibson,1114859.0,2.0,4.0
4,BJ Rohrer,1114859.0,2.0,5.0
5,AJ Nair,1114859.0,2.0,6.0
6,AC Blizzard,1114859.0,2.0,7.0
7,CJ Green,1114859.0,2.0,8.0
8,MJ McClenaghan,1114859.0,2.0,9.0
9,Fawad Ahmed,1114859.0,2.0,10.0
10,AL Fekete,1114859.0,2.0,11.0
0,JJ Roy,1114860.0,1.0,1.0
1,DP Hughes,1114860.0,1.0,2.0
2,NJ Maddinson,1114860.0,1.0,3.0
3,MC Henriques,1114860.0,1.0,4.0
4,SW Billings,1114860.0,1.0,5.0
5,J Botha,1114860.0,1.0,6.0
6,PM Nevill,1114860.0,1.0,7.0
7,SNJ O'Keefe,1114860.0,1.0,8.0
8,SA Abbott,1114860.0,1.0,9.0
9,DR Sams,1114860.0,1.0,10.0
0,WG Bosisto,1114860.0,2.0,1.0
1,JR Philippe,1114860.0,2.0,2.0
2,HWR Cartwright,1114860.0,2.0,3.0
3,DJ Willey,1114860.0,2.0,4.0
4,AJ Turner,1114860.0,2.0,5.0
5,AC Voges,1114860.0,2.0,6.0
0,JJ Peirson,1114861.0,1.0,1.0
1,BB McCullum,1114861.0,1.0,2.0
2,SD Heazlett,1114861.0,1.0,3.0
3,M Labuschagne,1114861.0,1.0,4.0
4,AI Ross,1114861.0,1.0,5.0
5,BCJ Cutting,1114861.0,1.0,6.0
6,Shadab Khan,1114861.0,1.0,7.0
7,JK Lalor,1114861.0,1.0,8.0
8,B Doggett,1114861.0,1.0,9.0
9,MT Steketee,1114861.0,1.0,10.0
0,AJ Finch,1114861.0,2.0,1.0
1,MS Harris,1114861.0,2.0,2.0
2,CL White,1114861.0,2.0,3.0
3,TLW Cooper,1114861.0,2.0,4.0
4,BJ Hodge,1114861.0,2.0,5.0
0,WG Bosisto,1114862.0,1.0,1.0
1,HWR Cartwright,1114862.0,1.0,2.0
2,M Klinger,1114862.0,1.0,3.0
3,AJ Turner,1114862.0,1.0,4.0
4,AC Voges,1114862.0,1.0,5.0
5,AC Agar,1114862.0,1.0,6.0
6,DJ Willey,1114862.0,1.0,7.0
7,JP Inglis,1114862.0,1.0,8.0
0,BR Dunk,1114862.0,2.0,1.0
1,LJ Wright,1114862.0,2.0,2.0
2,PSP Handscomb,1114862.0,2.0,3.0
3,GJ Maxwell,1114862.0,2.0,4.0
4,MP Stoinis,1114862.0,2.0,5.0
5,RJ Quiney,1114862.0,2.0,6.0
6,JP Faulkner,1114862.0,2.0,7.0
7,JW Hastings,1114862.0,2.0,8.0
8,A Zampa,1114862.0,2.0,9.0
0,JC Buttler,1114863.0,1.0,1.0
1,KR Patterson,1114863.0,1.0,2.0
2,SR Watson,1114863.0,1.0,3.0
3,CJ Ferguson,1114863.0,1.0,4.0
4,BJ Rohrer,1114863.0,1.0,5.0
5,AJ Nair,1114863.0,1.0,6.0
0,JJ Peirson,1114863.0,2.0,1.0
1,BB McCullum,1114863.0,2.0,2.0
2,CA Lynn,1114863.0,2.0,3.0
3,JA Burns,1114863.0,2.0,4.0
4,BCJ Cutting,1114863.0,2.0,5.0
5,AI Ross,1114863.0,2.0,6.0
0,AT Carey,1114864.0,1.0,1.0
1,J Weatherald,1114864.0,1.0,2.0
2,TM Head,1114864.0,1.0,3.0
3,CA Ingram,1114864.0,1.0,4.0
4,JW Wells,1114864.0,1.0,5.0
0,JJ Roy,1114864.0,2.0,1.0
1,DP Hughes,1114864.0,2.0,2.0
2,NJ Maddinson,1114864.0,2.0,3.0
3,JC Silk,1114864.0,2.0,4.0
4,SW Billings,1114864.0,2.0,5.0
5,J Botha,1114864.0,2.0,6.0
6,SNJ O'Keefe,1114864.0,2.0,7.0
7,SA Abbott,1114864.0,2.0,8.0
8,BJ Dwarshuis,1114864.0,2.0,9.0
0,MS Harris,1114865.0,1.0,1.0
1,AJ Finch,1114865.0,1.0,2.0
2,CL White,1114865.0,1.0,3.0
3,TLW Cooper,1114865.0,1.0,4.0
4,BJ Hodge,1114865.0,1.0,5.0
5,DJ Bravo,1114865.0,1.0,6.0
6,JD Wildermuth,1114865.0,1.0,7.0
7,Mohammad Nabi,1114865.0,1.0,8.0
8,TP Ludeman,1114865.0,1.0,9.0
9,KW Richardson,1114865.0,1.0,10.0
10,GB Hogg,1114865.0,1.0,11.0
0,DJ Willey,1114865.0,2.0,1.0
1,M Klinger,1114865.0,2.0,2.0
2,AC Agar,1114865.0,2.0,3.0
3,AC Voges,1114865.0,2.0,4.0
4,HWR Cartwright,1114865.0,2.0,5.0
5,AJ Turner,1114865.0,2.0,6.0
6,JP Inglis,1114865.0,2.0,7.0
7,JA Richardson,1114865.0,2.0,8.0
0,AT Carey,1114867.0,1.0,1.0
1,J Weatherald,1114867.0,1.0,2.0
2,TM Head,1114867.0,1.0,3.0
3,CA Ingram,1114867.0,1.0,4.0
4,JW Wells,1114867.0,1.0,5.0
5,JS Lehmann,1114867.0,1.0,6.0
6,MG Neser,1114867.0,1.0,7.0
7,Rashid Khan,1114867.0,1.0,8.0
8,PM Siddle,1114867.0,1.0,9.0
0,JJ Peirson,1114867.0,2.0,1.0
1,BB McCullum,1114867.0,2.0,2.0
2,CA Lynn,1114867.0,2.0,3.0
3,JA Burns,1114867.0,2.0,4.0
4,AI Ross,1114867.0,2.0,5.0
5,BCJ Cutting,1114867.0,2.0,6.0
6,CJ Gannon,1114867.0,2.0,7.0
7,JK Lalor,1114867.0,2.0,8.0
8,MT Steketee,1114867.0,2.0,9.0
9,Yasir Shah,1114867.0,2.0,10.0
10,MJ Swepson,1114867.0,2.0,11.0
0,JJ Roy,1114869.0,1.0,1.0
1,PM Nevill,1114869.0,1.0,2.0
2,NJ Maddinson,1114869.0,1.0,3.0
3,JC Silk,1114869.0,1.0,4.0
4,SW Billings,1114869.0,1.0,5.0
5,BJ Dwarshuis,1114869.0,1.0,6.0
0,DJ Willey,1114869.0,2.0,1.0
1,M Klinger,1114869.0,2.0,2.0
2,HWR Cartwright,1114869.0,2.0,3.0
3,AJ Turner,1114869.0,2.0,4.0
4,TH David,1114869.0,2.0,5.0
5,AC Voges,1114869.0,2.0,6.0
0,BR Dunk,1114870.0,1.0,1.0
1,LJ Wright,1114870.0,1.0,2.0
2,KP Pietersen,1114870.0,1.0,3.0
3,GJ Maxwell,1114870.0,1.0,4.0
4,MP Stoinis,1114870.0,1.0,5.0
5,RJ Quiney,1114870.0,1.0,6.0
6,JP Faulkner,1114870.0,1.0,7.0
7,JW Hastings,1114870.0,1.0,8.0
8,A Zampa,1114870.0,1.0,9.0
0,CA Lynn,1114870.0,2.0,1.0
1,BB McCullum,1114870.0,2.0,2.0
2,JA Burns,1114870.0,2.0,3.0
0,JJ Roy,1114871.0,1.0,1.0
1,PM Nevill,1114871.0,1.0,2.0
2,NJ Maddinson,1114871.0,1.0,3.0
3,JC Silk,1114871.0,1.0,4.0
4,SW Billings,1114871.0,1.0,5.0
5,SA Abbott,1114871.0,1.0,6.0
6,DR Sams,1114871.0,1.0,7.0
7,J Botha,1114871.0,1.0,8.0
8,BJ Dwarshuis,1114871.0,1.0,9.0
0,MS Harris,1114871.0,2.0,1.0
1,AJ Finch,1114871.0,2.0,2.0
2,CL White,1114871.0,2.0,3.0
3,DJ Bravo,1114871.0,2.0,4.0
0,AJ Doolan,1114872.0,1.0,1.0
1,DJM Short,1114872.0,1.0,2.0
2,BR McDermott,1114872.0,1.0,3.0
3,GJ Bailey,1114872.0,1.0,4.0
4,MS Wade,1114872.0,1.0,5.0
5,DT Christian,1114872.0,1.0,6.0
6,S Milenko,1114872.0,1.0,7.0
0,AT Carey,1114872.0,2.0,1.0
1,J Weatherald,1114872.0,2.0,2.0
2,TM Head,1114872.0,2.0,3.0
3,CA Ingram,1114872.0,2.0,4.0
4,JW Wells,1114872.0,2.0,5.0
5,JS Lehmann,1114872.0,2.0,6.0
6,MG Neser,1114872.0,2.0,7.0
7,Rashid Khan,1114872.0,2.0,8.0
0,CA Lynn,1114873.0,1.0,1.0
1,BB McCullum,1114873.0,1.0,2.0
2,SD Heazlett,1114873.0,1.0,3.0
3,JA Burns,1114873.0,1.0,4.0
4,AI Ross,1114873.0,1.0,5.0
5,BCJ Cutting,1114873.0,1.0,6.0
6,JJ Peirson,1114873.0,1.0,7.0
0,DJ Willey,1114873.0,2.0,1.0
1,M Klinger,1114873.0,2.0,2.0
2,HWR Cartwright,1114873.0,2.0,3.0
3,AJ Turner,1114873.0,2.0,4.0
4,AC Voges,1114873.0,2.0,5.0
5,AC Agar,1114873.0,2.0,6.0
6,TH David,1114873.0,2.0,7.0
7,JP Inglis,1114873.0,2.0,8.0
8,JA Richardson,1114873.0,2.0,9.0
9,AJ Tye,1114873.0,2.0,10.0
10,JS Paris,1114873.0,2.0,11.0
0,LJ Wright,1114874.0,1.0,1.0
1,BR Dunk,1114874.0,1.0,2.0
2,KP Pietersen,1114874.0,1.0,3.0
3,GJ Maxwell,1114874.0,1.0,4.0
4,MP Stoinis,1114874.0,1.0,5.0
0,MS Harris,1114874.0,2.0,1.0
1,AJ Finch,1114874.0,2.0,2.0
2,CL White,1114874.0,2.0,3.0
3,Mohammad Nabi,1114874.0,2.0,4.0
4,BJ Hodge,1114874.0,2.0,5.0
5,DJ Bravo,1114874.0,2.0,6.0
0,AT Carey,1114875.0,1.0,1.0
1,J Weatherald,1114875.0,1.0,2.0
2,TM Head,1114875.0,1.0,3.0
3,CA Ingram,1114875.0,1.0,4.0
4,JW Wells,1114875.0,1.0,5.0
5,MG Neser,1114875.0,1.0,6.0
6,JS Lehmann,1114875.0,1.0,7.0
7,Rashid Khan,1114875.0,1.0,8.0
0,KR Patterson,1114875.0,2.0,1.0
1,JC Buttler,1114875.0,2.0,2.0
2,SR Watson,1114875.0,2.0,3.0
3,CJ Ferguson,1114875.0,2.0,4.0
4,AJ Nair,1114875.0,2.0,5.0
5,BJ Rohrer,1114875.0,2.0,6.0
6,CJ Green,1114875.0,2.0,7.0
7,RJ Gibson,1114875.0,2.0,8.0
8,GS Sandhu,1114875.0,2.0,9.0
9,MJ McClenaghan,1114875.0,2.0,10.0
10,Fawad Ahmed,1114875.0,2.0,11.0
0,MS Harris,1114877.0,1.0,1.0
1,AJ Finch,1114877.0,1.0,2.0
2,CL White,1114877.0,1.0,3.0
3,TLW Cooper,1114877.0,1.0,4.0
4,DJ Bravo,1114877.0,1.0,5.0
0,DJ Willey,1114877.0,2.0,1.0
1,M Klinger,1114877.0,2.0,2.0
2,HWR Cartwright,1114877.0,2.0,3.0
3,AJ Turner,1114877.0,2.0,4.0
4,AC Agar,1114877.0,2.0,5.0
5,AC Voges,1114877.0,2.0,6.0
6,TH David,1114877.0,2.0,7.0
0,MP Stoinis,1114878.0,1.0,1.0
1,BR Dunk,1114878.0,1.0,2.0
2,KP Pietersen,1114878.0,1.0,3.0
3,PSP Handscomb,1114878.0,1.0,4.0
4,GJ Maxwell,1114878.0,1.0,5.0
5,SE Gotch,1114878.0,1.0,6.0
6,JP Faulkner,1114878.0,1.0,7.0
7,JW Hastings,1114878.0,1.0,8.0
0,AT Carey,1114878.0,2.0,1.0
1,J Weatherald,1114878.0,2.0,2.0
2,TM Head,1114878.0,2.0,3.0
3,CA Ingram,1114878.0,2.0,4.0
0,AJ Doolan,1114879.0,1.0,1.0
1,DJM Short,1114879.0,1.0,2.0
2,MS Wade,1114879.0,1.0,3.0
3,BR McDermott,1114879.0,1.0,4.0
4,GJ Bailey,1114879.0,1.0,5.0
0,SD Heazlett,1114879.0,2.0,1.0
1,BB McCullum,1114879.0,2.0,2.0
2,JA Burns,1114879.0,2.0,3.0
3,AI Ross,1114879.0,2.0,4.0
4,BCJ Cutting,1114879.0,2.0,5.0
5,M Labuschagne,1114879.0,2.0,6.0
6,JJ Peirson,1114879.0,2.0,7.0
7,MT Steketee,1114879.0,2.0,8.0
8,B Doggett,1114879.0,2.0,9.0
0,UT Khawaja,1114880.0,1.0,1.0
1,KR Patterson,1114880.0,1.0,2.0
2,SR Watson,1114880.0,1.0,3.0
3,CJ Ferguson,1114880.0,1.0,4.0
4,BJ Rohrer,1114880.0,1.0,5.0
5,AJ Nair,1114880.0,1.0,6.0
0,WG Bosisto,1114880.0,2.0,1.0
1,M Klinger,1114880.0,2.0,2.0
2,CT Bancroft,1114880.0,2.0,3.0
3,AJ Turner,1114880.0,2.0,4.0
4,AC Voges,1114880.0,2.0,5.0
5,HWR Cartwright,1114880.0,2.0,6.0
0,PSP Handscomb,1114881.0,1.0,1.0
1,BR Dunk,1114881.0,1.0,2.0
2,KP Pietersen,1114881.0,1.0,3.0
3,GJ Maxwell,1114881.0,1.0,4.0
4,SE Gotch,1114881.0,1.0,5.0
5,JP Faulkner,1114881.0,1.0,6.0
0,TP Ludeman,1114881.0,2.0,1.0
1,MS Harris,1114881.0,2.0,2.0
2,MW Short,1114881.0,2.0,3.0
3,DJ Bravo,1114881.0,2.0,4.0
4,TLW Cooper,1114881.0,2.0,5.0
5,Mohammad Nabi,1114881.0,2.0,6.0
6,BJ Webster,1114881.0,2.0,7.0
7,JD Wildermuth,1114881.0,2.0,8.0
8,KW Richardson,1114881.0,2.0,9.0
9,JM Holland,1114881.0,2.0,10.0
10,GB Hogg,1114881.0,2.0,11.0
0,AT Carey,1114882.0,1.0,1.0
1,J Weatherald,1114882.0,1.0,2.0
2,CA Ingram,1114882.0,1.0,3.0
3,JW Wells,1114882.0,1.0,4.0
4,JS Lehmann,1114882.0,1.0,5.0
5,JR Dean,1114882.0,1.0,6.0
6,MG Neser,1114882.0,1.0,7.0
7,Rashid Khan,1114882.0,1.0,8.0
8,B Laughlin,1114882.0,1.0,9.0
9,PM Siddle,1114882.0,1.0,10.0
10,B Stanlake,1114882.0,1.0,11.0
0,WG Bosisto,1114882.0,2.0,1.0
1,M Klinger,1114882.0,2.0,2.0
2,CT Bancroft,1114882.0,2.0,3.0
3,HWR Cartwright,1114882.0,2.0,4.0
4,AJ Turner,1114882.0,2.0,5.0
5,AC Agar,1114882.0,2.0,6.0
0,UT Khawaja,1114883.0,1.0,1.0
1,JM Vince,1114883.0,1.0,2.0
2,SR Watson,1114883.0,1.0,3.0
3,CJ Ferguson,1114883.0,1.0,4.0
4,CJ Green,1114883.0,1.0,5.0
5,AJ Nair,1114883.0,1.0,6.0
6,JS Lenton,1114883.0,1.0,7.0
7,BJ Rohrer,1114883.0,1.0,8.0
0,JL Denly,1114883.0,2.0,1.0
1,DP Hughes,1114883.0,2.0,2.0
2,NJ Maddinson,1114883.0,2.0,3.0
3,MC Henriques,1114883.0,2.0,4.0
0,SD Heazlett,1114884.0,1.0,1.0
1,BB McCullum,1114884.0,1.0,2.0
2,JA Burns,1114884.0,1.0,3.0
3,AI Ross,1114884.0,1.0,4.0
4,BCJ Cutting,1114884.0,1.0,5.0
5,JJ Peirson,1114884.0,1.0,6.0
6,CJ Gannon,1114884.0,1.0,7.0
7,MT Steketee,1114884.0,1.0,8.0
0,AJ Doolan,1114884.0,2.0,1.0
1,DJM Short,1114884.0,2.0,2.0
2,GJ Bailey,1114884.0,2.0,3.0
3,DT Christian,1114884.0,2.0,4.0
4,BR McDermott,1114884.0,2.0,5.0
5,MS Wade,1114884.0,2.0,6.0
0,LJ Wright,1114885.0,1.0,1.0
1,BR Dunk,1114885.0,1.0,2.0
2,KP Pietersen,1114885.0,1.0,3.0
3,PSP Handscomb,1114885.0,1.0,4.0
4,GJ Maxwell,1114885.0,1.0,5.0
5,JP Faulkner,1114885.0,1.0,6.0
6,EP Gulbis,1114885.0,1.0,7.0
0,JL Denly,1114885.0,2.0,1.0
1,DP Hughes,1114885.0,2.0,2.0
2,NJ Maddinson,1114885.0,2.0,3.0
3,MC Henriques,1114885.0,2.0,4.0
0,AT Carey,1114886.0,1.0,1.0
1,J Weatherald,1114886.0,1.0,2.0
2,JW Wells,1114886.0,1.0,3.0
3,CA Ingram,1114886.0,1.0,4.0
4,JS Lehmann,1114886.0,1.0,5.0
0,AJ Doolan,1114886.0,2.0,1.0
1,DJM Short,1114886.0,2.0,2.0
2,GJ Bailey,1114886.0,2.0,3.0
3,BR McDermott,1114886.0,2.0,4.0
4,DT Christian,1114886.0,2.0,5.0
5,JC Archer,1114886.0,2.0,6.0
0,SD Heazlett,1114887.0,1.0,1.0
1,BB McCullum,1114887.0,1.0,2.0
2,M Labuschagne,1114887.0,1.0,3.0
3,JJ Peirson,1114887.0,1.0,4.0
4,AI Ross,1114887.0,1.0,5.0
5,BCJ Cutting,1114887.0,1.0,6.0
6,JK Lalor,1114887.0,1.0,7.0
7,JS Floros,1114887.0,1.0,8.0
8,MT Steketee,1114887.0,1.0,9.0
9,Yasir Shah,1114887.0,1.0,10.0
10,MJ Swepson,1114887.0,1.0,11.0
0,JL Denly,1114887.0,2.0,1.0
1,DP Hughes,1114887.0,2.0,2.0
2,NJ Maddinson,1114887.0,2.0,3.0
0,PSP Handscomb,1114888.0,1.0,1.0
1,BR Dunk,1114888.0,1.0,2.0
2,KP Pietersen,1114888.0,1.0,3.0
3,GJ Maxwell,1114888.0,1.0,4.0
4,SE Gotch,1114888.0,1.0,5.0
5,JP Faulkner,1114888.0,1.0,6.0
6,JW Hastings,1114888.0,1.0,7.0
7,EP Gulbis,1114888.0,1.0,8.0
0,UT Khawaja,1114888.0,2.0,1.0
1,JM Vince,1114888.0,2.0,2.0
2,SR Watson,1114888.0,2.0,3.0
3,CJ Green,1114888.0,2.0,4.0
4,BJ Rohrer,1114888.0,2.0,5.0
0,MS Wade,1114889.0,1.0,1.0
1,DJM Short,1114889.0,1.0,2.0
2,GJ Bailey,1114889.0,1.0,3.0
3,BR McDermott,1114889.0,1.0,4.0
4,DT Christian,1114889.0,1.0,5.0
5,S Milenko,1114889.0,1.0,6.0
6,JC Archer,1114889.0,1.0,7.0
0,SM Whiteman,1114889.0,2.0,1.0
1,M Klinger,1114889.0,2.0,2.0
2,CT Bancroft,1114889.0,2.0,3.0
3,HWR Cartwright,1114889.0,2.0,4.0
4,AJ Turner,1114889.0,2.0,5.0
5,AC Voges,1114889.0,2.0,6.0
6,AC Agar,1114889.0,2.0,7.0
0,AT Carey,1114890.0,1.0,1.0
1,J Weatherald,1114890.0,1.0,2.0
2,TM Head,1114890.0,1.0,3.0
3,CA Ingram,1114890.0,1.0,4.0
4,JW Wells,1114890.0,1.0,5.0
5,JS Lehmann,1114890.0,1.0,6.0
0,MS Harris,1114890.0,2.0,1.0
1,TP Ludeman,1114890.0,2.0,2.0
2,CL White,1114890.0,2.0,3.0
3,TLW Cooper,1114890.0,2.0,4.0
4,KA Pollard,1114890.0,2.0,5.0
5,DJ Bravo,1114890.0,2.0,6.0
6,BJ Hodge,1114890.0,2.0,7.0
7,JD Wildermuth,1114890.0,2.0,8.0
8,CP Tremain,1114890.0,2.0,9.0
0,PSP Handscomb,1114891.0,1.0,1.0
1,BR Dunk,1114891.0,1.0,2.0
2,RJ Quiney,1114891.0,1.0,3.0
3,GJ Maxwell,1114891.0,1.0,4.0
4,SE Gotch,1114891.0,1.0,5.0
5,JP Faulkner,1114891.0,1.0,6.0
6,EP Gulbis,1114891.0,1.0,7.0
0,JL Denly,1114891.0,2.0,1.0
1,DP Hughes,1114891.0,2.0,2.0
2,NJ Maddinson,1114891.0,2.0,3.0
3,MC Henriques,1114891.0,2.0,4.0
4,J Botha,1114891.0,2.0,5.0
5,CR Brathwaite,1114891.0,2.0,6.0
6,PM Nevill,1114891.0,2.0,7.0
0,MS Harris,1114892.0,1.0,1.0
1,MW Short,1114892.0,1.0,2.0
2,TLW Cooper,1114892.0,1.0,3.0
3,DJ Bravo,1114892.0,1.0,4.0
4,KA Pollard,1114892.0,1.0,5.0
5,JD Wildermuth,1114892.0,1.0,6.0
6,TP Ludeman,1114892.0,1.0,7.0
7,BJ Webster,1114892.0,1.0,8.0
0,JM Vince,1114892.0,2.0,1.0
1,KR Patterson,1114892.0,2.0,2.0
2,SR Watson,1114892.0,2.0,3.0
3,JS Lenton,1114892.0,2.0,4.0
4,AJ Nair,1114892.0,2.0,5.0
5,BJ Rohrer,1114892.0,2.0,6.0
6,AC Blizzard,1114892.0,2.0,7.0
7,CJ Green,1114892.0,2.0,8.0
8,GS Sandhu,1114892.0,2.0,9.0
9,MJ McClenaghan,1114892.0,2.0,10.0
10,Fawad Ahmed,1114892.0,2.0,11.0
0,JR Dean,1114893.0,1.0,1.0
1,J Weatherald,1114893.0,1.0,2.0
2,CA Ingram,1114893.0,1.0,3.0
3,JW Wells,1114893.0,1.0,4.0
4,JS Lehmann,1114893.0,1.0,5.0
5,AT Carey,1114893.0,1.0,6.0
6,MG Neser,1114893.0,1.0,7.0
7,Rashid Khan,1114893.0,1.0,8.0
0,SM Whiteman,1114893.0,2.0,1.0
1,CT Bancroft,1114893.0,2.0,2.0
2,M Klinger,1114893.0,2.0,3.0
3,HWR Cartwright,1114893.0,2.0,4.0
4,AJ Turner,1114893.0,2.0,5.0
5,AC Voges,1114893.0,2.0,6.0
6,AC Agar,1114893.0,2.0,7.0
7,TT Bresnan,1114893.0,2.0,8.0
0,MS Wade,1114894.0,1.0,1.0
1,DJM Short,1114894.0,1.0,2.0
2,GJ Bailey,1114894.0,1.0,3.0
3,BR McDermott,1114894.0,1.0,4.0
4,DT Christian,1114894.0,1.0,5.0
5,S Milenko,1114894.0,1.0,6.0
6,NJ Reardon,1114894.0,1.0,7.0
7,JC Archer,1114894.0,1.0,8.0
0,PSP Handscomb,1114894.0,2.0,1.0
1,BR Dunk,1114894.0,2.0,2.0
2,JP Faulkner,1114894.0,2.0,3.0
3,RJ Quiney,1114894.0,2.0,4.0
4,KP Pietersen,1114894.0,2.0,5.0
5,JW Hastings,1114894.0,2.0,6.0
6,SE Gotch,1114894.0,2.0,7.0
7,EP Gulbis,1114894.0,2.0,8.0
8,DJ Worrall,1114894.0,2.0,9.0
0,MS Harris,1114895.0,1.0,1.0
1,MW Short,1114895.0,1.0,2.0
2,TLW Cooper,1114895.0,1.0,3.0
3,KA Pollard,1114895.0,1.0,4.0
4,BJ Webster,1114895.0,1.0,5.0
0,CA Lynn,1114895.0,2.0,1.0
1,SD Heazlett,1114895.0,2.0,2.0
2,BB McCullum,1114895.0,2.0,3.0
3,AI Ross,1114895.0,2.0,4.0
4,MT Renshaw,1114895.0,2.0,5.0
5,BCJ Cutting,1114895.0,2.0,6.0
6,JJ Peirson,1114895.0,2.0,7.0
7,MT Steketee,1114895.0,2.0,8.0
8,JK Lalor,1114895.0,2.0,9.0
9,Yasir Shah,1114895.0,2.0,10.0
10,MJ Swepson,1114895.0,2.0,11.0
0,KR Patterson,1114866.0,1.0,1.0
1,JC Buttler,1114866.0,1.0,2.0
2,SR Watson,1114866.0,1.0,3.0
3,CJ Ferguson,1114866.0,1.0,4.0
4,BJ Rohrer,1114866.0,1.0,5.0
5,RJ Gibson,1114866.0,1.0,6.0
0,AJ Doolan,1114866.0,2.0,1.0
1,DJM Short,1114866.0,2.0,2.0
2,BR McDermott,1114866.0,2.0,3.0
3,GJ Bailey,1114866.0,2.0,4.0
4,MS Wade,1114866.0,2.0,5.0
5,CJ Boyce,1114866.0,2.0,6.0
6,DT Christian,1114866.0,2.0,7.0
7,CA Rose,1114866.0,2.0,8.0
8,JC Archer,1114866.0,2.0,9.0
9,TS Rogers,1114866.0,2.0,10.0
10,TS Mills,1114866.0,2.0,11.0
0,AJ Doolan,1114868.0,1.0,1.0
1,DJM Short,1114868.0,1.0,2.0
2,MS Wade,1114868.0,1.0,3.0
3,BR McDermott,1114868.0,1.0,4.0
0,KR Patterson,1114868.0,2.0,1.0
1,JC Buttler,1114868.0,2.0,2.0
2,SR Watson,1114868.0,2.0,3.0
3,CJ Ferguson,1114868.0,2.0,4.0
4,BJ Rohrer,1114868.0,2.0,5.0
5,AJ Nair,1114868.0,2.0,6.0
6,RJ Gibson,1114868.0,2.0,7.0
7,CJ Green,1114868.0,2.0,8.0
8,GS Sandhu,1114868.0,2.0,9.0
9,MJ McClenaghan,1114868.0,2.0,10.0
0,DJM Short,1114876.0,1.0,1.0
1,AJ Doolan,1114876.0,1.0,2.0
2,MS Wade,1114876.0,1.0,3.0
3,BR McDermott,1114876.0,1.0,4.0
4,GJ Bailey,1114876.0,1.0,5.0
5,DT Christian,1114876.0,1.0,6.0
6,S Milenko,1114876.0,1.0,7.0
0,JJ Roy,1114876.0,2.0,1.0
1,DP Hughes,1114876.0,2.0,2.0
2,NJ Maddinson,1114876.0,2.0,3.0
3,JC Silk,1114876.0,2.0,4.0
4,SW Billings,1114876.0,2.0,5.0
5,BJ Dwarshuis,1114876.0,2.0,6.0
0,MS Wade,1114896.0,1.0,1.0
1,TD Paine,1114896.0,1.0,2.0
2,GJ Bailey,1114896.0,1.0,3.0
3,BR McDermott,1114896.0,1.0,4.0
4,DT Christian,1114896.0,1.0,5.0
5,S Milenko,1114896.0,1.0,6.0
